germany_solar_gen_last_week;germany_wind_gen_last_week
13.5;1480.5
13.5;1472.25
13.5;1479.5
14.75;1498.75
15.75;1525.5
22.0;1549.0
50.75;1511.5
110.25;1505.75
239.5;1489.75
423.75;1476.75
647.0;1477.25
927.5;1431.75
1278.5;1359.25
1697.0;1281.5
2185.75;1208.25
2719.0;1111.75
3315.25;1032.5
3964.25;940.5
4651.0;871.5
5337.5;854.75
6059.0;825.0
6732.5;768.5
7394.75;738.75
8036.0;771.75
8571.5;823.25
9147.25;876.5
9624.25;904.25
10034.25;909.25
10426.25;952.75
10604.0;986.0
10860.5;1053.0
11098.75;1168.0
11319.5;1237.0
11508.0;1274.0
11565.0;1320.5
11544.25;1372.25
11547.0;1414.0
11518.25;1506.75
11424.25;1620.25
11441.25;1600.5
11399.0;1649.0
11335.25;1774.75
11074.25;1882.5
10861.25;1945.0
10650.25;2006.75
10454.5;2076.5
10278.5;2262.0
10004.25;2355.75
9808.75;2461.25
9576.0;2552.0
9400.25;2658.0
9049.5;2788.25
8627.75;2805.25
8093.25;2796.5
7548.25;2974.5
6989.5;2970.5
6377.5;2911.5
5780.0;2865.25
5189.75;2822.0
4608.75;2775.75
4008.0;2724.0
3394.0;2687.5
2780.5;2637.75
2253.25;2568.5
1777.75;2497.0
1400.0;2443.0
1068.25;2347.5
774.25;2257.0
537.25;2176.0
343.5;2111.0
188.25;2112.25
87.25;2201.0
41.25;2215.0
21.5;2120.75
26.5;2055.0
19.75;2082.75
18.5;2098.25
14.25;2139.25
15.0;2180.25
14.0;2222.75
14.0;2282.75
13.75;2346.0
15.25;2384.5
14.25;2431.0
13.5;2513.25
13.25;2552.0
14.0;2622.75
13.5;2745.0
13.25;2844.25
13.25;2927.0
13.5;2996.25
13.25;3060.25
13.25;3139.75
13.25;3212.75
13.75;3284.25
13.5;3324.75
13.5;3361.25
13.5;3366.75
13.5;3311.25
13.5;3303.25
16.0;3389.25
22.75;3488.25
50.25;3562.5
107.5;3598.25
214.75;3537.25
376.0;3527.75
590.0;3510.75
870.5;3498.75
1232.25;3480.75
1678.75;3416.5
2189.0;3337.5
2752.0;3311.5
3378.5;3320.75
4065.25;3385.25
4776.5;3476.25
5493.5;3580.25
6211.0;3414.0
6878.5;3278.75
7524.25;3340.5
8146.0;3341.5
8732.5;3388.25
9260.0;3259.75
9494.75;3056.0
9830.25;2786.25
9956.25;2675.75
10198.0;2579.5
10369.0;2616.25
10508.5;2593.0
10791.5;2556.5
10832.75;2484.75
10933.0;2402.0
11047.0;2303.0
11101.0;2292.0
11212.5;2217.25
11171.25;2175.75
11129.0;2177.75
11064.75;2032.5
11045.25;1979.0
10954.5;1913.5
10797.75;1905.75
10682.5;1955.5
10546.25;2048.0
10410.5;2265.0
10212.0;2469.5
10004.0;2606.0
9773.5;2737.25
9372.75;2840.5
9035.0;3058.75
8649.75;3218.0
8306.0;3359.75
8139.75;3625.5
7637.0;3906.25
7241.25;4012.75
6573.25;4062.5
5849.25;3976.5
5152.0;3833.0
4442.75;3613.25
3720.0;3496.25
3054.0;3444.75
2414.5;3360.75
1877.0;3282.5
1457.75;3200.0
1093.25;3100.0
785.0;2935.0
526.75;2783.25
337.25;2649.5
192.0;2583.5
89.75;2635.75
46.5;2734.0
30.75;2748.0
19.0;2764.5
14.5;2891.5
15.0;2959.5
14.0;3073.75
15.0;3175.25
13.75;3260.5
14.0;3263.75
13.75;3253.25
14.0;3232.5
13.5;3197.0
13.5;3129.0
13.5;3095.25
13.5;3058.25
13.5;3018.75
13.5;2941.0
13.25;2827.0
13.25;2700.75
13.25;2625.75
13.5;2553.0
13.25;2461.0
13.25;2383.5
13.25;2324.75
13.5;2243.0
13.5;2163.75
13.25;2100.75
14.75;2046.75
15.75;1977.75
23.5;1906.5
54.0;1858.75
114.25;1817.75
223.25;1758.0
390.0;1701.75
610.5;1636.0
907.75;1562.25
1300.5;1471.0
1777.0;1359.75
2330.0;1201.0
2937.5;1013.75
3624.75;820.75
4358.5;680.0
5137.0;591.0
5920.25;580.75
6663.5;568.75
7368.5;546.25
7970.5;441.75
8596.25;425.5
9205.0;444.25
9783.0;467.75
10290.0;446.25
10780.0;445.5
11225.75;432.5
11569.0;419.75
11991.75;423.0
12322.5;409.75
12571.75;394.25
12706.75;365.5
12900.5;387.75
13044.0;393.25
13227.75;398.75
13294.0;385.75
13190.75;360.5
13169.5;353.5
13049.75;350.0
12968.75;352.75
12944.25;401.25
12880.75;459.25
12718.5;484.5
12552.5;497.0
12314.75;494.5
12062.5;516.5
11765.5;523.0
11417.75;528.25
10966.75;505.0
10531.75;536.0
9975.5;544.25
9415.0;550.75
8805.0;558.75
8211.5;553.5
7587.0;544.5
6873.0;543.75
6104.5;553.5
5333.75;563.75
4548.5;562.0
3776.5;565.0
3045.25;578.75
2398.75;580.75
1850.25;586.5
1440.5;616.25
1090.25;670.25
783.0;713.75
526.75;777.25
332.75;866.75
186.75;980.5
88.75;1106.25
33.0;1203.5
18.0;1250.25
17.5;1260.5
18.25;1350.5
18.25;1412.0
14.25;1435.5
21.5;1441.5
19.0;1457.75
17.75;1467.0
18.75;1467.75
20.5;1449.25
17.75;1444.75
15.0;1443.0
13.5;1468.0
14.0;1472.5
14.25;1468.25
13.5;1464.0
13.25;1459.0
14.0;1435.0
13.25;1413.25
15.25;1397.25
14.5;1393.5
13.5;1392.0
13.25;1372.75
13.25;1349.0
13.5;1326.25
13.5;1314.25
15.25;1317.0
16.5;1324.75
23.5;1352.0
56.0;1405.25
117.25;1459.0
241.25;1461.75
416.5;1448.75
644.25;1465.75
939.5;1459.25
1328.75;1435.5
1805.25;1402.25
2352.75;1373.0
2955.25;1321.5
3620.0;1238.0
4342.5;1126.75
5105.75;987.75
5864.75;849.25
6614.25;727.0
7336.25;627.0
7904.5;470.5
8539.5;423.25
9026.0;370.0
9513.0;326.5
10055.5;314.0
10293.5;304.25
10574.5;300.5
10854.25;288.5
10790.25;290.25
10985.5;286.0
11048.5;288.75
11262.25;267.25
11107.5;249.75
11189.0;249.5
11150.0;246.25
11233.5;239.0
11301.25;291.75
11254.5;295.25
11433.0;301.25
11427.0;293.5
11413.75;303.25
11323.0;325.25
11311.75;314.0
11266.75;318.0
11089.25;337.75
10903.0;356.0
10703.75;372.25
10416.0;382.5
10339.25;413.0
9987.0;533.25
9746.5;530.5
9204.5;533.75
8658.5;524.5
8109.0;533.25
7433.75;556.25
6778.0;582.0
6017.5;582.5
5276.0;562.75
4519.0;539.75
3762.5;515.75
3046.25;502.25
2408.5;492.25
1874.75;489.0
1465.5;480.25
1106.75;466.5
802.75;474.5
546.75;507.5
353.5;549.75
199.25;595.25
91.25;661.25
32.25;709.0
18.0;711.75
21.5;719.5
17.75;807.75
17.5;875.0
20.75;968.25
14.75;1075.0
13.75;1187.5
13.75;1293.75
14.0;1409.5
16.75;1527.25
15.0;1669.5
14.0;1800.25
13.75;1897.5
14.75;1992.0
14.5;2138.0
13.75;2242.25
13.75;2349.25
14.0;2473.5
14.25;2599.25
14.0;2694.75
13.5;2771.5
13.25;2868.0
13.25;2951.0
13.5;3003.0
13.5;3024.0
13.5;3037.25
13.25;3051.0
16.0;3089.0
24.25;3096.75
54.5;3130.75
113.75;3144.25
224.25;3113.75
384.75;3050.25
605.0;3058.25
891.0;3019.0
1278.0;2984.25
1762.5;2952.5
2315.0;2909.75
2925.25;2797.25
3594.25;2579.0
4317.25;2337.25
5046.25;2163.75
5788.25;1932.75
6477.25;1640.75
7111.0;1439.0
7499.5;958.0
8072.0;833.75
8403.75;719.5
8883.25;656.25
9266.0;784.25
9518.75;741.0
9825.5;675.0
9991.25;709.5
10311.5;742.0
10529.25;732.25
10751.25;776.0
10924.5;830.75
11056.25;918.0
11154.5;947.5
11159.75;969.0
11179.0;991.5
11104.75;948.0
11035.75;913.0
11016.0;994.0
10885.0;1020.5
10806.25;1009.0
10608.75;1048.25
10390.5;1043.75
10182.0;1113.25
9834.0;1225.0
9549.0;1330.75
9287.75;1420.5
8910.5;1592.0
8493.75;1567.25
8068.5;1724.25
7673.75;2020.5
7214.0;2219.5
6719.25;2371.0
6192.25;2596.25
5721.25;2701.75
5184.5;2837.25
4689.5;3520.75
4139.75;3826.5
3573.0;3827.0
2987.5;3795.5
2463.75;3706.0
1980.0;3683.0
1581.0;3610.5
1268.0;3408.25
978.75;3448.5
703.0;3588.0
468.75;3621.5
292.5;3699.0
146.25;3771.75
59.75;3754.25
25.0;3734.0
17.0;3706.25
23.75;3687.25
19.25;3839.75
20.25;3923.0
14.75;4076.75
20.0;4351.25
19.0;4649.75
13.75;4868.5
13.5;4988.5
15.75;5012.5
14.5;5010.25
13.5;5044.0
13.0;5084.75
14.25;5045.75
14.25;5093.75
13.5;5077.5
13.25;5191.5
13.25;5300.5
13.25;5402.0
13.75;5474.0
13.25;5573.75
13.25;5657.25
13.25;5563.75
13.25;5555.75
13.25;5597.25
13.25;5476.75
13.25;5492.75
16.5;5597.0
20.0;5759.25
41.25;5837.75
89.25;5795.75
186.0;5758.0
326.0;5591.75
497.5;5832.0
689.25;5908.75
919.0;5881.5
1212.0;5856.75
1547.0;5750.0
1921.75;5846.5
2347.5;5921.25
2832.5;6028.25
3369.0;6174.75
3921.75;6342.25
4478.75;6628.5
4978.25;6607.0
5519.5;6996.5
6022.0;7470.75
6448.0;7386.75
6784.0;7412.0
6981.0;7083.0
7257.5;7220.0
7432.0;7000.25
7603.75;7063.5
7744.25;7453.75
7788.5;7429.25
7795.75;7394.0
7796.75;7551.25
7772.25;7878.25
7685.75;7933.0
7642.75;8002.0
7685.25;7936.0
7668.25;7899.5
7708.0;7777.5
7657.25;7779.0
7597.25;7549.5
7508.5;7490.5
7354.0;7473.0
7277.5;7332.0
7161.0;7565.25
7056.25;7821.5
6942.0;7918.25
6790.0;7977.25
6615.25;7999.25
6545.5;8076.25
6371.5;8254.25
6205.0;8481.0
5878.75;8560.75
5494.5;8401.5
5272.0;8597.25
4827.25;8909.25
4513.5;9290.75
4107.5;9258.25
3764.75;9456.5
3377.0;9605.0
2903.0;9457.75
2502.0;9597.75
2080.5;9612.75
1713.75;9410.75
1371.0;9231.25
1055.75;9170.75
764.0;8731.75
532.5;8228.25
339.0;7766.75
176.25;7595.25
77.5;7425.0
32.5;7224.75
20.0;6989.25
18.25;6544.25
21.25;6423.75
20.25;6313.25
21.0;6324.75
23.75;6306.5
16.25;6344.5
15.0;6350.5
14.0;6329.0
14.75;6329.25
14.25;6425.75
13.25;6422.0
13.25;6431.0
13.75;6550.25
13.0;6604.75
13.0;6603.25
13.0;6607.75
13.0;6581.5
13.0;6630.25
13.0;6640.5
13.25;6657.25
13.0;6726.0
13.0;6777.25
13.0;6783.5
13.0;6845.75
13.0;6950.75
14.0;7017.75
15.0;7117.75
20.75;7173.25
44.5;7258.5
94.0;7225.0
191.0;7113.0
342.25;6964.0
540.0;7092.75
784.75;7081.75
1101.25;7025.5
1486.5;6810.25
1931.75;6590.5
2420.5;6395.25
2973.25;6300.5
3573.5;6241.25
4163.5;5977.0
4731.0;6028.25
5302.5;6246.0
5854.25;6342.5
6299.75;6407.25
6839.0;6783.5
7258.0;6760.25
7604.5;6798.0
7951.5;6444.25
8284.75;6433.75
8423.0;6258.25
8608.5;6154.75
8877.75;6244.5
8873.0;6317.75
9045.25;6153.75
9127.25;6087.5
9254.75;6345.25
9225.0;6498.75
9205.75;6505.75
9183.25;6528.5
9266.0;6535.5
9185.25;6565.75
9139.75;6569.75
9005.5;6448.75
8780.5;6398.25
8682.0;6579.75
8525.25;6725.25
8323.25;6784.25
8033.5;6948.75
7837.5;7346.25
7550.75;7624.5
7282.5;7684.25
6989.0;7310.75
6719.5;7588.5
6367.5;7762.25
6004.75;7879.0
5721.75;8253.75
5380.5;8656.25
4900.25;8829.25
4392.25;8812.5
3889.75;8754.25
3407.25;8666.25
2941.5;8396.75
2524.75;8131.25
2119.25;7937.25
1726.25;7769.5
1367.25;7513.0
1065.0;7376.75
787.25;7237.0
564.0;7170.5
376.75;7077.25
233.0;7005.75
122.75;6950.0
50.5;7033.5
27.25;7061.0
19.0;7049.75
27.25;6892.5
14.75;6952.0
14.5;7091.75
14.25;7211.0
20.0;7240.5
14.0;7326.5
13.5;7295.5
19.5;7266.0
14.0;7317.25
13.5;7275.5
18.0;7067.5
15.75;6959.75
14.0;6917.75
13.75;6878.75
13.75;6832.5
13.25;6758.75
13.25;6646.75
13.25;6583.0
13.5;6425.25
13.25;6268.0
13.25;6254.75
13.25;6245.75
13.25;6188.75
13.25;6232.5
13.25;6351.5
16.25;6428.25
15.75;6462.75
17.0;6454.25
29.5;6410.25
67.5;6428.0
158.0;6418.25
302.75;6385.0
477.75;6474.5
706.0;6398.25
990.25;6243.25
1341.25;6108.5
1758.5;6015.5
2250.5;5805.0
2801.75;5617.5
3409.0;5369.5
4043.75;5141.25
4690.5;5115.75
5336.75;5086.0
5933.75;5043.0
6567.0;4938.0
7169.0;4788.5
7472.5;4801.0
7949.0;4736.0
8413.0;4653.25
8830.0;4605.0
9233.75;4648.25
9593.0;4603.5
9920.0;4788.25
10162.75;4980.5
10373.0;5045.75
10521.25;4930.75
10561.75;4924.0
10559.0;4952.0
10569.0;4978.5
10548.75;4954.25
10533.25;4931.0
10490.75;4949.25
10449.25;4954.25
10378.75;4846.75
10349.5;4708.75
10285.5;4637.75
10189.25;4599.5
9947.75;4574.25
9788.75;4463.0
9505.5;4379.75
9262.5;4262.25
8954.5;4104.0
8651.25;3922.0
8385.5;3807.25
8011.25;3638.0
7584.0;3452.5
7134.75;3382.0
6703.0;3279.25
6179.5;3097.75
5637.75;2920.0
5097.0;2794.5
4498.5;2618.75
3923.75;2467.25
3327.25;2291.25
2757.0;2060.0
2228.0;1816.25
1768.5;1629.25
1373.5;1425.0
1013.25;1223.75
730.0;1087.75
498.5;973.0
316.5;844.0
181.0;747.75
98.75;690.25
51.75;657.0
30.0;634.5
20.25;594.25
15.0;616.5
14.0;640.25
13.5;658.25
15.5;676.25
13.5;696.25
14.75;693.5
13.25;694.75
16.75;723.0
14.0;741.0
13.75;760.0
13.25;793.5
13.25;837.75
13.5;886.25
13.25;949.0
13.25;1058.0
13.25;1129.0
13.25;1219.75
13.25;1345.5
13.25;1545.5
13.25;1744.25
13.25;2009.25
13.25;2109.25
13.25;2132.75
13.5;2179.5
13.75;2123.5
15.0;2117.5
24.25;2116.75
50.5;2145.75
112.0;2280.75
218.75;2449.25
360.25;2501.5
536.0;2572.75
735.5;2479.0
984.75;2415.5
1285.0;2362.0
1622.0;2344.25
1995.0;2240.25
2413.75;2189.5
2855.0;2130.25
3313.5;2106.75
3731.75;2156.5
4202.5;2142.0
4662.25;2161.0
5114.25;2192.5
5578.5;2228.25
5962.5;2266.0
6248.75;2318.25
6545.0;2342.0
6752.25;2365.25
6983.5;2430.0
7263.5;2513.75
7562.25;2548.25
7760.25;2655.75
7933.0;2725.75
8149.75;2767.0
8390.0;2792.75
8589.0;2770.5
8694.25;2811.0
8737.5;2858.5
8786.75;2948.0
8671.25;3066.75
8579.25;3098.0
8520.5;3185.5
8340.0;3522.25
8128.0;3732.0
8111.25;3905.75
7841.0;4172.0
7528.25;4607.75
7150.25;4915.5
6820.5;5026.75
6481.75;5238.0
5996.5;5401.5
5616.0;5660.75
5274.75;5917.5
5024.0;6118.75
4677.25;6330.75
4389.25;6343.25
4000.75;6579.25
3534.75;7117.5
3087.0;7477.25
2741.25;7562.0
2413.5;7572.5
2091.75;7668.75
1814.75;7611.0
1563.5;7601.0
1283.5;7584.5
1019.25;7507.25
796.75;7416.25
598.0;7495.5
414.5;7474.0
257.0;7404.0
130.75;7315.75
49.25;7290.0
22.5;7229.5
17.25;7167.5
29.25;7066.5
20.25;7158.0
15.25;7241.25
14.25;7282.75
15.75;7204.75
13.75;7150.25
13.75;7069.25
13.75;7085.75
15.0;7080.25
16.5;7136.5
15.5;7200.75
13.5;7253.25
13.75;7202.0
13.25;7079.5
13.0;6976.5
13.0;6998.0
13.0;7044.75
13.0;6987.5
13.25;6897.5
13.25;6772.25
13.25;6718.75
13.25;6660.0
13.25;6585.75
13.0;6584.25
13.0;6524.75
15.5;6486.75
17.25;6454.0
18.5;6352.25
29.5;6317.0
70.0;6370.5
159.75;6282.0
305.5;6113.5
476.75;6169.25
673.75;6127.75
909.5;6145.5
1159.5;5985.0
1453.25;5942.75
1788.5;5925.75
2119.75;5975.0
2445.5;5913.75
2811.25;5800.75
3121.25;5785.0
3432.75;5802.25
3684.0;5853.25
4023.0;5890.75
4307.5;5999.0
4559.25;5921.25
4796.25;5737.25
4958.0;5529.75
5104.75;5512.0
5285.25;5601.25
5439.25;5749.75
5479.75;5689.0
5498.0;5539.75
5565.25;5461.5
5659.25;5427.75
5614.5;5244.75
5585.5;5340.75
5617.5;5415.5
5647.25;5405.25
5785.5;5203.75
6044.5;4992.5
6196.5;4765.75
6260.75;4602.25
6280.5;4459.0
6377.0;4360.5
6443.25;4267.0
6381.25;4202.0
6387.25;4378.0
6351.75;4504.0
6211.25;4524.25
6108.0;4582.75
5933.75;4536.75
5869.0;4377.0
5583.5;4423.25
5232.25;4418.75
4901.75;4471.0
4609.5;4407.75
4271.25;4336.75
3892.5;4300.0
3542.25;4239.75
3164.5;4128.75
2801.5;3992.5
2451.25;3887.5
2074.75;3684.0
1748.5;3487.5
1435.75;3304.25
1130.25;3107.5
851.25;3010.0
638.75;2882.0
454.5;2728.0
297.25;2571.5
165.0;2453.75
84.5;2404.25
39.0;2322.5
21.5;2295.75
29.0;2321.0
24.25;2451.25
19.75;2579.75
14.5;2774.75
18.5;3018.5
14.75;3281.25
13.5;3469.25
13.0;3628.75
16.75;3825.0
16.75;3969.25
15.5;4101.0
13.75;4224.5
17.0;4297.5
19.5;4363.5
15.0;4432.5
16.5;4510.5
16.0;4604.75
15.25;4692.25
13.25;4775.0
13.25;4848.0
13.5;4938.0
13.0;4939.5
13.0;4970.5
13.0;4971.25
13.25;4974.0
13.5;4961.75
14.0;4988.5
16.25;4981.5
33.0;4949.75
76.5;5008.0
174.75;4977.0
335.5;4889.5
540.0;4962.25
795.0;4851.25
1114.5;4705.75
1499.25;4547.0
1970.75;4463.0
2496.25;4338.75
3091.25;4237.5
3733.75;4105.75
4396.75;4011.0
5058.0;4021.75
5701.0;4045.5
6294.5;3932.0
6915.75;3980.25
7528.5;4071.5
8020.0;4086.0
8503.0;4040.0
8903.25;4072.0
9320.5;4050.5
9609.0;3917.5
9919.25;3767.0
9787.25;3350.0
9945.5;3292.25
10012.5;3319.5
10078.5;3412.5
10241.75;3545.25
10136.5;3480.25
10171.75;3407.25
10181.5;3445.5
10076.75;3437.75
9976.25;3477.0
9953.25;3398.0
9836.75;3385.5
9720.0;3405.0
9544.0;3446.0
9413.25;3491.25
9224.5;3510.75
9090.5;3560.25
8864.75;3610.0
8578.5;3687.5
8278.75;3738.25
7878.75;3658.5
7582.0;3789.0
7204.75;3995.75
6915.75;4221.25
6810.5;4777.0
6376.5;5046.75
5883.75;5184.0
5339.75;5293.0
4737.0;5507.25
4242.0;5566.25
3648.75;5636.5
3071.5;5619.0
2529.0;5526.25
2026.5;5379.75
1572.25;5131.5
1203.0;4986.25
877.25;4838.0
617.0;4729.5
407.0;4586.0
252.25;4395.25
129.75;4317.0
57.75;4271.25
31.75;4252.75
18.0;4077.5
28.5;3906.75
24.5;3976.25
21.25;4038.0
15.75;4055.75
16.25;4025.25
13.75;4070.75
13.25;4113.5
13.25;4126.25
16.0;4297.0
16.75;4272.5
13.5;4291.25
13.25;4358.25
15.25;4325.75
13.5;4278.0
13.0;4266.75
13.0;4324.5
13.5;4391.5
13.25;4478.75
13.5;4525.5
13.0;4484.0
13.0;4432.25
13.0;4416.25
13.0;4275.0
13.0;4219.5
13.0;4167.0
14.75;4125.0
15.25;4116.75
18.75;4051.25
33.5;4005.0
75.0;3945.5
157.25;3855.5
290.0;3727.25
488.25;3570.25
739.25;3392.0
1066.5;3148.0
1448.5;2886.25
1915.25;2626.0
2447.0;2429.0
3028.25;2315.5
3683.5;2274.75
4371.0;2304.0
5009.5;2380.25
5624.0;2301.0
6212.25;2101.25
6840.75;2054.0
7405.0;2101.0
7959.5;2137.5
8371.75;2045.0
8852.5;2134.5
9246.0;2120.75
9527.75;2006.5
9766.5;1911.0
9723.25;1827.75
9962.0;2012.25
10130.25;2070.0
10272.5;2122.75
10262.25;2309.5
10286.25;2339.75
10290.25;2359.5
10301.5;2374.25
10358.0;2528.75
10319.0;2602.75
10333.0;2639.0
10103.5;2680.0
10254.5;2767.75
10096.75;2857.5
10031.0;2934.75
9904.5;2986.25
9637.25;3044.5
9550.5;3202.0
9345.75;3351.25
9062.75;3444.5
8743.0;3215.0
8414.25;3176.25
8089.75;3399.75
7784.0;3578.75
7761.5;3776.0
7305.75;3872.0
6818.5;4108.5
6287.5;4420.25
5660.75;4482.0
4991.75;4639.5
4356.25;4762.5
3700.5;4908.0
3052.25;4773.0
2424.75;4523.0
1875.0;4316.0
1425.0;4162.0
1046.75;4031.5
761.0;3883.5
523.75;3726.0
330.75;3544.25
184.5;3506.5
94.25;3536.25
40.0;3587.75
22.0;3504.75
27.25;3462.75
15.25;3562.5
14.5;3564.75
13.25;3567.75
15.5;3546.25
13.5;3532.5
13.25;3462.0
13.25;3401.0
20.0;3347.25
13.5;3280.25
13.5;3181.5
13.25;3081.25
13.0;3006.5
13.25;2971.5
13.0;2915.75
13.0;2836.75
13.0;2744.0
13.0;2659.75
14.75;2582.25
13.25;2535.25
13.25;2503.5
13.25;2459.25
13.25;2412.5
13.0;2381.25
13.25;2387.25
13.25;2379.5
15.75;2350.5
20.25;2323.25
38.5;2275.25
87.25;2232.0
185.75;2171.75
356.0;2110.75
565.0;2038.75
830.25;1947.75
1167.0;1827.5
1586.25;1681.0
2108.0;1488.5
2696.0;1308.0
3358.0;1176.5
4062.5;1077.5
4803.0;996.5
5529.0;935.5
6271.5;884.5
7005.25;799.0
7719.0;749.0
8385.0;681.75
9027.0;643.5
9498.75;583.25
9868.5;509.25
10245.25;495.0
10599.75;486.5
11009.5;465.25
11375.25;414.0
11598.0;393.0
11796.25;406.25
12060.25;422.5
12243.5;421.25
12382.25;422.25
12495.25;413.5
12556.5;401.5
12576.25;391.75
12576.25;399.25
12534.5;402.5
12431.25;402.75
12308.75;417.25
12151.75;411.25
12016.5;418.0
11826.25;427.25
11610.0;499.25
11279.0;531.25
10961.0;556.0
10620.25;547.0
10256.0;493.5
9878.75;500.25
9510.75;499.75
9047.5;506.5
8525.5;563.0
7905.75;574.0
7229.25;574.0
6535.5;585.0
5828.5;598.75
5115.25;615.25
4406.5;625.25
3728.75;641.25
3040.25;671.25
2430.75;732.75
1887.25;801.25
1420.75;843.25
1042.0;894.5
742.5;985.5
509.0;1085.0
316.5;1193.5
175.75;1341.25
82.25;1540.25
36.75;1716.5
21.5;1816.0
14.75;1908.25
14.75;2099.25
14.25;2303.75
13.25;2495.75
14.25;2656.0
15.25;2839.0
13.25;2984.75
13.5;3149.5
16.09;3236.88
14.17;3341.63
13.59;3406.31
13.21;3479.05
13.56;3485.96
13.14;3469.55
13.29;3514.23
13.1;3566.66
13.15;3570.23
13.11;3579.2
13.15;3578.38
13.18;3593.95
13.15;3555.12
13.15;3589.96
13.17;3596.29
13.12;3568.06
13.11;3556.42
13.16;3558.68
14.19;3559.24
18.02;3535.0
35.24;3451.0
82.75;3396.91
175.63;3278.59
329.23;3158.52
534.01;3169.71
791.35;2997.6
1119.12;2838.37
1533.38;2638.28
2033.52;2369.3
2614.26;2071.17
3275.17;1751.81
3988.65;1435.97
4725.47;1168.87
5468.59;954.35
6215.71;782.56
6946.31;641.95
7641.39;549.81
8299.22;494.47
8694.28;452.56
9182.05;413.43
9645.9;378.5
10073.72;348.77
10478.41;306.26
10822.75;229.64
11120.22;264.26
11367.15;244.72
11611.33;225.49
11816.36;211.23
11944.95;204.84
12041.93;185.77
12089.95;172.78
12112.93;162.06
12089.55;156.73
12009.45;155.44
11930.38;160.58
11779.75;154.74
11632.62;159.7
11481.68;159.69
11255.81;165.47
11014.7;157.77
10761.14;165.11
10472.33;171.12
10135.48;151.28
9807.3;145.21
9567.72;175.95
9292.53;186.77
8868.94;218.77
8429.62;252.66
7858.84;340.88
7420.35;336.86
6857.41;337.84
6211.87;337.64
5571.7;330.64
4886.5;342.04
4236.79;366.88
3549.44;416.73
2875.99;455.34
2293.93;502.71
1786.35;532.81
1369.71;577.22
999.48;609.53
718.27;656.37
495.53;709.86
314.57;772.12
177.42;880.36
85.63;1041.02
42.76;1174.67
21.43;1255.89
19.03;1363.15
14.63;1554.36
15.66;1744.25
13.41;1963.03
13.71;2175.08
13.26;2372.18
13.25;2558.71
13.22;2740.43
16.06;2859.55
15.36;2978.19
13.77;3147.92
13.1;3311.14
13.29;3406.72
13.25;3465.66
15.03;3414.4
13.21;3311.02
13.09;3351.2
13.1;3449.2
13.19;3489.28
13.19;3449.62
13.19;3371.75
13.16;3340.98
13.18;3340.01
13.15;3337.17
13.18;3303.15
13.81;3241.15
14.42;3191.8
17.74;3190.39
33.88;3244.14
79.28;3326.19
171.35;3261.53
325.72;3138.53
531.68;3098.29
784.31;3016.84
1105.78;2935.99
1506.0;2829.92
1986.49;2662.51
2551.94;2441.58
3184.16;2190.08
3870.34;1875.05
4594.45;1539.9
5287.85;1274.02
5993.32;1033.59
6623.8;882.59
7031.96;759.89
7611.22;658.74
8197.56;630.57
8721.02;694.67
9212.79;719.94
9688.15;661.28
10095.17;702.01
10454.24;714.99
10796.08;656.43
11008.9;648.7
11188.66;649.41
11343.79;728.92
11478.11;562.49
11585.59;487.43
11655.44;529.19
11669.11;642.87
11741.56;643.28
11726.19;607.49
11640.83;520.3
11552.49;434.29
11484.18;415.33
11357.42;411.71
11112.95;436.35
10826.12;463.57
10578.38;479.68
10245.32;481.68
9905.01;524.08
9450.94;548.75
9045.13;697.88
8687.53;885.53
8213.6;1035.37
7657.87;1219.13
7038.49;1447.99
6451.94;1647.83
5861.14;1945.76
5266.31;2269.56
4654.89;2421.84
3997.48;2571.33
3368.18;2732.96
2773.21;2878.15
2216.75;3068.77
1736.96;3302.29
1335.02;3653.45
1015.59;3930.08
729.2;4089.62
511.4;4156.1
335.3;4283.52
187.09;4252.47
84.21;4055.28
31.64;4067.3
22.32;4215.46
17.45;4233.1
26.14;4211.58
24.08;4382.09
19.08;4492.93
15.7;4570.25
13.64;4844.72
13.31;4996.64
15.21;5173.59
13.36;5319.04
14.87;5467.25
15.13;5575.71
13.33;5679.11
13.21;5785.93
13.14;5975.3
13.71;5994.18
13.18;5744.0
13.19;5478.96
13.56;5177.16
13.86;5030.24
14.98;4850.37
13.88;4768.35
13.44;4811.06
13.27;4740.29
13.33;4728.91
13.2;4797.8
13.14;4745.45
13.26;4727.14
14.8;4738.73
15.64;4905.76
22.37;5161.95
44.16;5366.57
98.67;5579.23
203.31;5565.23
342.71;5713.78
520.12;5592.47
719.35;5451.58
966.17;5243.96
1242.0;5217.9
1559.65;5259.01
1927.81;5113.54
2329.87;5075.2
2764.89;5088.22
3175.65;5083.17
3575.65;5050.2
3998.23;5054.25
4445.94;5047.21
4871.1;4960.69
5261.95;4881.81
5623.47;4793.47
5924.09;4648.23
6237.78;4621.94
6540.66;4484.98
6762.61;4244.85
7052.61;4145.06
7332.27;4087.72
7558.75;4030.65
7753.25;3935.99
7916.91;3754.15
7984.84;3710.6
8208.5;3673.25
8425.19;3659.42
8642.73;3448.39
8787.2;3345.64
8826.5;3315.52
8934.05;3378.89
8924.84;3412.76
8920.01;3406.95
8904.27;3393.28
8835.9;3381.49
8732.84;3242.35
8701.97;3290.77
8670.85;3275.69
8606.96;3224.36
8368.14;3339.27
