Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Jan 9, 2023 10:00 AM;Jan 9, 2023 11:00 AM;65,318.00;25,600.50;2,648.75;20,047.25;2,904.50;39,717.50
Jan 9, 2023 11:00 AM;Jan 9, 2023 12:00 PM;66,055.00;27,053.75;2,504.25;20,113.75;4,435.75;39,001.25
Jan 9, 2023 12:00 PM;Jan 9, 2023 1:00 PM;66,201.00;27,420.50;2,396.25;19,852.75;5,171.50;38,780.50
Jan 9, 2023 1:00 PM;Jan 9, 2023 2:00 PM;64,340.00;26,112.50;2,363.75;18,817.75;4,931.00;38,227.50
Jan 9, 2023 2:00 PM;Jan 9, 2023 3:00 PM;61,907.00;23,283.50;2,366.50;17,226.00;3,691.00;38,623.50
Jan 9, 2023 3:00 PM;Jan 9, 2023 4:00 PM;59,405.00;19,963.50;2,394.25;16,060.25;1,509.00;39,441.50
Jan 9, 2023 4:00 PM;Jan 9, 2023 5:00 PM;59,913.00;18,457.75;2,480.75;15,785.75;191.25;41,455.25
Jan 9, 2023 5:00 PM;Jan 9, 2023 6:00 PM;62,321.00;18,708.25;2,654.50;16,053.75;0.00;43,612.75
Jan 9, 2023 6:00 PM;Jan 9, 2023 7:00 PM;63,372.00;19,462.00;2,862.75;16,599.25;0.00;43,910.00
Jan 9, 2023 7:00 PM;Jan 9, 2023 8:00 PM;64,032.00;20,673.00;3,114.75;17,558.25;0.00;43,359.00
Jan 9, 2023 8:00 PM;Jan 9, 2023 9:00 PM;61,305.00;21,498.00;3,402.50;18,095.50;0.00;39,807.00
Jan 9, 2023 9:00 PM;Jan 9, 2023 10:00 PM;59,269.00;22,199.25;3,672.75;18,526.50;0.00;37,069.75
Jan 9, 2023 10:00 PM;Jan 9, 2023 11:00 PM;56,789.00;22,580.00;3,985.00;18,595.00;0.00;34,209.00
Jan 9, 2023 11:00 PM;Jan 10, 2023 12:00 AM;55,564.00;23,071.75;4,211.50;18,860.25;0.00;32,492.25
Jan 10, 2023 12:00 AM;Jan 10, 2023 1:00 AM;52,851.00;21,777.25;3,632.00;18,145.25;0.00;31,073.75
Jan 10, 2023 1:00 AM;Jan 10, 2023 2:00 AM;51,595.00;21,400.75;3,268.00;18,132.75;0.00;30,194.25
Jan 10, 2023 2:00 AM;Jan 10, 2023 3:00 AM;50,733.00;21,138.75;2,961.00;18,177.75;0.00;29,594.25
Jan 10, 2023 3:00 AM;Jan 10, 2023 4:00 AM;50,655.00;21,030.75;2,678.00;18,352.75;0.00;29,624.25
Jan 10, 2023 4:00 AM;Jan 10, 2023 5:00 AM;50,636.00;20,892.75;2,506.50;18,386.25;0.00;29,743.25
Jan 10, 2023 5:00 AM;Jan 10, 2023 6:00 AM;52,418.00;20,688.25;2,508.25;18,180.00;0.00;31,729.75
Jan 10, 2023 6:00 AM;Jan 10, 2023 7:00 AM;56,792.00;20,848.75;2,621.75;18,227.00;0.00;35,943.25
Jan 10, 2023 7:00 AM;Jan 10, 2023 8:00 AM;63,366.00;20,399.00;2,747.25;17,651.75;0.00;42,967.00
Jan 10, 2023 8:00 AM;Jan 10, 2023 9:00 AM;66,046.00;19,902.75;2,869.00;16,740.50;293.25;46,143.25
Jan 10, 2023 9:00 AM;Jan 10, 2023 10:00 AM;66,768.00;20,833.00;3,078.75;16,041.25;1,713.00;45,935.00
Jan 10, 2023 10:00 AM;Jan 10, 2023 11:00 AM;66,662.00;22,839.25;3,374.00;15,776.25;3,689.00;43,822.75
Jan 10, 2023 11:00 AM;Jan 10, 2023 12:00 PM;67,618.00;25,094.75;3,831.75;15,954.50;5,308.50;42,523.25
Jan 10, 2023 12:00 PM;Jan 10, 2023 1:00 PM;67,314.00;26,290.50;4,437.25;15,948.00;5,905.25;41,023.50
Jan 10, 2023 1:00 PM;Jan 10, 2023 2:00 PM;66,642.00;26,134.00;5,073.00;15,627.50;5,433.50;40,508.00
Jan 10, 2023 2:00 PM;Jan 10, 2023 3:00 PM;65,296.00;24,439.75;5,527.25;15,045.50;3,867.00;40,856.25
Jan 10, 2023 3:00 PM;Jan 10, 2023 4:00 PM;63,995.00;22,248.00;5,640.50;14,951.75;1,655.75;41,747.00
Jan 10, 2023 4:00 PM;Jan 10, 2023 5:00 PM;64,634.00;22,228.00;5,721.00;16,259.75;247.25;42,406.00
Jan 10, 2023 5:00 PM;Jan 10, 2023 6:00 PM;67,860.00;24,411.50;5,701.00;18,710.50;0.00;43,448.50
Jan 10, 2023 6:00 PM;Jan 10, 2023 7:00 PM;70,241.00;27,333.00;5,639.00;21,694.00;0.00;42,908.00
Jan 10, 2023 7:00 PM;Jan 10, 2023 8:00 PM;71,013.00;30,491.50;5,604.25;24,887.25;0.00;40,521.50
Jan 10, 2023 8:00 PM;Jan 10, 2023 9:00 PM;70,975.00;33,125.50;5,479.25;27,646.25;0.00;37,849.50
Jan 10, 2023 9:00 PM;Jan 10, 2023 10:00 PM;69,785.00;35,433.25;5,480.00;29,953.25;0.00;34,351.75
Jan 10, 2023 10:00 PM;Jan 10, 2023 11:00 PM;67,825.00;36,464.25;5,516.00;30,948.25;0.00;31,360.75
Jan 10, 2023 11:00 PM;Jan 11, 2023 12:00 AM;65,774.00;37,594.00;5,607.25;31,986.75;0.00;28,180.00
Jan 11, 2023 12:00 AM;Jan 11, 2023 1:00 AM;61,662.00;38,710.00;5,822.25;32,887.75;0.00;22,952.00
Jan 11, 2023 1:00 AM;Jan 11, 2023 2:00 AM;60,245.00;38,046.00;5,769.75;32,276.25;0.00;22,199.00
Jan 11, 2023 2:00 AM;Jan 11, 2023 3:00 AM;60,043.00;38,363.00;5,733.50;32,629.50;0.00;21,680.00
Jan 11, 2023 3:00 AM;Jan 11, 2023 4:00 AM;59,770.00;38,564.25;5,692.25;32,872.00;0.00;21,205.75
Jan 11, 2023 4:00 AM;Jan 11, 2023 5:00 AM;60,022.00;38,501.25;5,649.00;32,852.25;0.00;21,520.75
Jan 11, 2023 5:00 AM;Jan 11, 2023 6:00 AM;62,277.00;39,131.50;5,591.75;33,539.75;0.00;23,145.50
Jan 11, 2023 6:00 AM;Jan 11, 2023 7:00 AM;66,039.00;39,526.25;5,453.50;34,072.75;0.00;26,512.75
Jan 11, 2023 7:00 AM;Jan 11, 2023 8:00 AM;71,704.00;37,301.75;5,536.75;31,765.00;0.00;34,402.25
Jan 11, 2023 8:00 AM;Jan 11, 2023 9:00 AM;72,142.00;34,936.00;5,643.50;29,070.75;221.75;37,206.00
Jan 11, 2023 9:00 AM;Jan 11, 2023 10:00 AM;71,090.00;33,080.00;5,623.75;26,371.75;1,084.50;38,010.00
Jan 11, 2023 10:00 AM;Jan 11, 2023 11:00 AM;69,605.00;32,288.00;5,734.25;24,367.00;2,186.75;37,317.00
Jan 11, 2023 11:00 AM;Jan 11, 2023 12:00 PM;67,859.00;32,107.50;5,849.00;23,143.00;3,115.50;35,751.50
Jan 11, 2023 12:00 PM;Jan 11, 2023 1:00 PM;67,100.00;31,898.75;5,912.75;22,562.25;3,423.75;35,201.25
Jan 11, 2023 1:00 PM;Jan 11, 2023 2:00 PM;65,439.00;30,913.50;5,840.00;22,089.25;2,984.25;34,525.50
Jan 11, 2023 2:00 PM;Jan 11, 2023 3:00 PM;64,052.00;29,299.75;5,736.50;21,477.25;2,086.00;34,752.25
Jan 11, 2023 3:00 PM;Jan 11, 2023 4:00 PM;62,488.00;27,430.50;5,649.75;20,815.00;965.75;35,057.50
Jan 11, 2023 4:00 PM;Jan 11, 2023 5:00 PM;62,540.00;26,328.75;5,619.50;20,537.75;171.50;36,211.25
Jan 11, 2023 5:00 PM;Jan 11, 2023 6:00 PM;65,890.00;26,790.00;5,647.25;21,142.75;0.00;39,100.00
Jan 11, 2023 6:00 PM;Jan 11, 2023 7:00 PM;69,324.00;28,512.00;5,640.25;22,871.75;0.00;40,812.00
Jan 11, 2023 7:00 PM;Jan 11, 2023 8:00 PM;69,421.00;30,772.50;5,609.25;25,163.25;0.00;38,648.50
Jan 11, 2023 8:00 PM;Jan 11, 2023 9:00 PM;68,373.00;32,982.25;5,570.75;27,411.50;0.00;35,390.75
Jan 11, 2023 9:00 PM;Jan 11, 2023 10:00 PM;67,327.00;35,127.00;5,538.75;29,588.25;0.00;32,200.00
Jan 11, 2023 10:00 PM;Jan 11, 2023 11:00 PM;65,846.00;36,282.75;5,479.25;30,803.50;0.00;29,563.25
Jan 11, 2023 11:00 PM;Jan 12, 2023 12:00 AM;64,617.00;37,591.50;5,316.75;32,274.75;0.00;27,025.50
Jan 12, 2023 12:00 AM;Jan 12, 2023 1:00 AM;64,851.00;41,040.75;6,113.75;34,927.00;0.00;23,810.25
Jan 12, 2023 1:00 AM;Jan 12, 2023 2:00 AM;63,615.00;40,531.50;5,782.25;34,749.25;0.00;23,083.50
Jan 12, 2023 2:00 AM;Jan 12, 2023 3:00 AM;62,904.00;40,926.00;5,826.50;35,099.50;0.00;21,978.00
Jan 12, 2023 3:00 AM;Jan 12, 2023 4:00 AM;61,882.00;40,181.00;5,900.00;34,281.00;0.00;21,701.00
Jan 12, 2023 4:00 AM;Jan 12, 2023 5:00 AM;61,603.00;39,990.25;5,914.25;34,076.00;0.00;21,612.75
Jan 12, 2023 5:00 AM;Jan 12, 2023 6:00 AM;63,049.00;40,031.00;5,774.25;34,256.75;0.00;23,018.00
Jan 12, 2023 6:00 AM;Jan 12, 2023 7:00 AM;67,038.00;40,680.25;5,486.25;35,194.00;0.00;26,357.75
Jan 12, 2023 7:00 AM;Jan 12, 2023 8:00 AM;73,894.00;41,160.50;5,246.50;35,914.00;0.00;32,733.50
Jan 12, 2023 8:00 AM;Jan 12, 2023 9:00 AM;77,216.00;42,436.50;4,850.75;37,247.50;338.25;34,779.50
Jan 12, 2023 9:00 AM;Jan 12, 2023 10:00 AM;77,751.00;44,748.75;4,527.00;38,783.50;1,438.25;33,002.25
Jan 12, 2023 10:00 AM;Jan 12, 2023 11:00 AM;78,272.00;46,790.75;4,183.00;40,178.75;2,429.00;31,481.25
Jan 12, 2023 11:00 AM;Jan 12, 2023 12:00 PM;78,261.00;48,178.25;4,243.25;41,024.25;2,910.75;30,082.75
Jan 12, 2023 12:00 PM;Jan 12, 2023 1:00 PM;77,489.00;48,612.00;4,506.75;41,309.25;2,796.00;28,877.00
Jan 12, 2023 1:00 PM;Jan 12, 2023 2:00 PM;75,952.00;47,751.25;4,681.50;40,887.00;2,182.75;28,200.75
Jan 12, 2023 2:00 PM;Jan 12, 2023 3:00 PM;73,510.00;45,659.50;4,721.50;39,549.25;1,388.75;27,850.50
Jan 12, 2023 3:00 PM;Jan 12, 2023 4:00 PM;71,105.00;43,231.25;4,791.25;37,805.50;634.50;27,873.75
Jan 12, 2023 4:00 PM;Jan 12, 2023 5:00 PM;71,039.00;41,177.00;5,068.50;35,971.50;137.00;29,862.00
Jan 12, 2023 5:00 PM;Jan 12, 2023 6:00 PM;75,290.00;40,002.00;5,480.75;34,521.25;0.00;35,288.00
Jan 12, 2023 6:00 PM;Jan 12, 2023 7:00 PM;77,017.00;39,998.25;5,825.50;34,172.75;0.00;37,018.75
Jan 12, 2023 7:00 PM;Jan 12, 2023 8:00 PM;76,805.00;41,103.50;5,927.75;35,175.75;0.00;35,701.50
Jan 12, 2023 8:00 PM;Jan 12, 2023 9:00 PM;74,110.00;42,159.50;5,819.25;36,340.25;0.00;31,950.50
Jan 12, 2023 9:00 PM;Jan 12, 2023 10:00 PM;71,010.00;42,819.50;5,434.50;37,385.00;0.00;28,190.50
Jan 12, 2023 10:00 PM;Jan 12, 2023 11:00 PM;69,035.00;42,758.25;5,396.00;37,362.25;0.00;26,276.75
Jan 12, 2023 11:00 PM;Jan 13, 2023 12:00 AM;68,317.00;43,103.00;5,486.25;37,616.75;0.00;25,214.00
Jan 13, 2023 12:00 AM;Jan 13, 2023 1:00 AM;64,431.00;44,492.50;6,044.25;38,448.25;0.00;19,938.50
Jan 13, 2023 1:00 AM;Jan 13, 2023 2:00 AM;63,395.00;43,202.75;5,552.25;37,650.50;0.00;20,192.25
Jan 13, 2023 2:00 AM;Jan 13, 2023 3:00 AM;61,722.00;42,173.25;5,678.25;36,495.00;0.00;19,548.75
Jan 13, 2023 3:00 AM;Jan 13, 2023 4:00 AM;61,462.00;41,013.75;5,685.25;35,328.50;0.00;20,448.25
Jan 13, 2023 4:00 AM;Jan 13, 2023 5:00 AM;60,785.00;40,186.00;5,653.75;34,532.25;0.00;20,599.00
Jan 13, 2023 5:00 AM;Jan 13, 2023 6:00 AM;61,853.00;39,741.50;5,426.25;34,315.25;0.00;22,111.50
Jan 13, 2023 6:00 AM;Jan 13, 2023 7:00 AM;65,547.00;39,524.00;5,275.50;34,248.50;0.00;26,023.00
Jan 13, 2023 7:00 AM;Jan 13, 2023 8:00 AM;71,314.00;38,667.50;5,206.50;33,461.00;0.00;32,646.50
Jan 13, 2023 8:00 AM;Jan 13, 2023 9:00 AM;75,826.00;39,492.50;5,195.75;33,862.50;434.25;36,333.50
Jan 13, 2023 9:00 AM;Jan 13, 2023 10:00 AM;77,420.00;42,292.50;5,225.25;34,475.75;2,591.50;35,127.50
Jan 13, 2023 10:00 AM;Jan 13, 2023 11:00 AM;78,175.00;45,873.50;5,245.50;35,457.50;5,170.50;32,301.50
Jan 13, 2023 11:00 AM;Jan 13, 2023 12:00 PM;79,808.00;49,039.00;5,255.25;36,829.50;6,954.25;30,769.00
Jan 13, 2023 12:00 PM;Jan 13, 2023 1:00 PM;79,814.00;50,923.00;5,288.25;38,058.00;7,576.75;28,891.00
Jan 13, 2023 1:00 PM;Jan 13, 2023 2:00 PM;78,239.00;51,024.75;5,349.75;38,768.25;6,906.75;27,214.25
Jan 13, 2023 2:00 PM;Jan 13, 2023 3:00 PM;76,779.00;49,376.25;5,399.50;38,925.25;5,051.50;27,402.75
Jan 13, 2023 3:00 PM;Jan 13, 2023 4:00 PM;74,545.00;46,497.25;5,398.50;38,915.75;2,183.00;28,047.75
Jan 13, 2023 4:00 PM;Jan 13, 2023 5:00 PM;75,509.00;44,592.00;5,378.50;38,886.75;326.75;30,917.00
Jan 13, 2023 5:00 PM;Jan 13, 2023 6:00 PM;78,275.00;44,353.25;5,375.25;38,978.00;0.00;33,921.75
Jan 13, 2023 6:00 PM;Jan 13, 2023 7:00 PM;80,936.00;44,751.00;5,393.50;39,357.50;0.00;36,185.00
Jan 13, 2023 7:00 PM;Jan 13, 2023 8:00 PM;78,998.00;45,119.25;5,423.50;39,695.75;0.00;33,878.75
Jan 13, 2023 8:00 PM;Jan 13, 2023 9:00 PM;73,985.00;44,849.50;5,470.75;39,378.75;0.00;29,135.50
Jan 13, 2023 9:00 PM;Jan 13, 2023 10:00 PM;70,342.00;44,315.25;5,539.50;38,775.75;0.00;26,026.75
Jan 13, 2023 10:00 PM;Jan 13, 2023 11:00 PM;66,799.00;42,851.75;5,924.50;36,927.25;0.00;23,947.25
Jan 13, 2023 11:00 PM;Jan 14, 2023 12:00 AM;64,609.00;41,708.25;5,963.75;35,744.50;0.00;22,900.75
Jan 14, 2023 12:00 AM;Jan 14, 2023 1:00 AM;62,657.00;41,685.75;6,203.50;35,482.25;0.00;20,971.25
Jan 14, 2023 1:00 AM;Jan 14, 2023 2:00 AM;60,257.00;39,386.75;5,716.75;33,670.00;0.00;20,870.25
Jan 14, 2023 2:00 AM;Jan 14, 2023 3:00 AM;57,846.00;37,685.50;5,725.50;31,960.00;0.00;20,160.50
Jan 14, 2023 3:00 AM;Jan 14, 2023 4:00 AM;57,382.00;35,947.25;5,748.00;30,199.25;0.00;21,434.75
Jan 14, 2023 4:00 AM;Jan 14, 2023 5:00 AM;55,895.00;34,115.00;5,727.50;28,387.50;0.00;21,780.00
Jan 14, 2023 5:00 AM;Jan 14, 2023 6:00 AM;54,676.00;32,364.25;5,679.25;26,685.00;0.00;22,311.75
Jan 14, 2023 6:00 AM;Jan 14, 2023 7:00 AM;54,938.00;31,461.25;5,618.50;25,842.75;0.00;23,476.75
Jan 14, 2023 7:00 AM;Jan 14, 2023 8:00 AM;57,351.00;30,796.75;5,744.50;25,052.25;0.00;26,554.25
Jan 14, 2023 8:00 AM;Jan 14, 2023 9:00 AM;60,425.00;31,929.50;5,939.25;25,448.50;541.75;28,495.50
Jan 14, 2023 9:00 AM;Jan 14, 2023 10:00 AM;64,268.00;34,992.00;6,096.50;26,199.25;2,696.25;29,276.00
Jan 14, 2023 10:00 AM;Jan 14, 2023 11:00 AM;66,958.00;38,463.25;6,100.00;27,288.50;5,074.75;28,494.75
Jan 14, 2023 11:00 AM;Jan 14, 2023 12:00 PM;69,945.00;41,474.50;6,044.50;29,086.50;6,343.50;28,470.50
Jan 14, 2023 12:00 PM;Jan 14, 2023 1:00 PM;70,971.00;43,339.75;5,933.75;31,544.00;5,862.00;27,631.25
Jan 14, 2023 1:00 PM;Jan 14, 2023 2:00 PM;70,309.00;43,619.75;5,539.00;33,901.50;4,179.25;26,689.25
Jan 14, 2023 2:00 PM;Jan 14, 2023 3:00 PM;70,242.00;44,312.25;5,430.50;36,608.50;2,273.25;25,929.75
Jan 14, 2023 3:00 PM;Jan 14, 2023 4:00 PM;70,873.00;45,638.50;5,437.75;39,355.25;845.50;25,234.50
Jan 14, 2023 4:00 PM;Jan 14, 2023 5:00 PM;73,439.00;46,963.75;5,460.75;41,351.25;151.75;26,475.25
Jan 14, 2023 5:00 PM;Jan 14, 2023 6:00 PM;78,678.00;48,046.25;5,470.50;42,575.75;0.00;30,631.75
Jan 14, 2023 6:00 PM;Jan 14, 2023 7:00 PM;80,114.00;48,618.50;5,469.75;43,148.75;0.00;31,495.50
Jan 14, 2023 7:00 PM;Jan 14, 2023 8:00 PM;76,813.00;48,297.75;5,461.00;42,836.75;0.00;28,515.25
Jan 14, 2023 8:00 PM;Jan 14, 2023 9:00 PM;71,760.00;47,301.75;5,443.50;41,858.25;0.00;24,458.25
Jan 14, 2023 9:00 PM;Jan 14, 2023 10:00 PM;68,610.00;45,875.25;5,428.00;40,447.25;0.00;22,734.75
Jan 14, 2023 10:00 PM;Jan 14, 2023 11:00 PM;65,517.00;43,796.75;5,624.00;38,172.75;0.00;21,720.25
Jan 14, 2023 11:00 PM;Jan 15, 2023 12:00 AM;64,242.00;42,552.50;5,598.75;36,953.75;0.00;21,689.50
Jan 15, 2023 12:00 AM;Jan 15, 2023 1:00 AM;62,726.00;43,032.00;5,952.00;37,080.00;0.00;19,694.00
Jan 15, 2023 1:00 AM;Jan 15, 2023 2:00 AM;59,915.00;41,340.00;5,614.25;35,725.75;0.00;18,575.00
Jan 15, 2023 2:00 AM;Jan 15, 2023 3:00 AM;58,198.00;40,129.25;5,608.25;34,521.00;0.00;18,068.75
Jan 15, 2023 3:00 AM;Jan 15, 2023 4:00 AM;57,926.00;39,049.75;5,636.00;33,413.75;0.00;18,876.25
Jan 15, 2023 4:00 AM;Jan 15, 2023 5:00 AM;57,261.00;38,182.25;5,628.50;32,553.75;0.00;19,078.75
Jan 15, 2023 5:00 AM;Jan 15, 2023 6:00 AM;56,871.00;37,469.50;5,604.25;31,865.25;0.00;19,401.50
Jan 15, 2023 6:00 AM;Jan 15, 2023 7:00 AM;58,734.00;37,344.75;5,327.25;32,017.50;0.00;21,389.25
Jan 15, 2023 7:00 AM;Jan 15, 2023 8:00 AM;60,345.00;37,232.00;5,207.75;32,024.25;0.00;23,113.00
Jan 15, 2023 8:00 AM;Jan 15, 2023 9:00 AM;63,123.00;38,453.75;5,089.50;33,066.25;298.00;24,669.25
Jan 15, 2023 9:00 AM;Jan 15, 2023 10:00 AM;65,497.00;41,161.00;4,974.50;34,514.25;1,672.25;24,336.00
Jan 15, 2023 10:00 AM;Jan 15, 2023 11:00 AM;68,735.00;45,135.75;4,743.25;36,787.00;3,605.50;23,599.25
Jan 15, 2023 11:00 AM;Jan 15, 2023 12:00 PM;72,039.00;49,082.00;4,571.75;39,245.25;5,265.00;22,957.00
Jan 15, 2023 12:00 PM;Jan 15, 2023 1:00 PM;73,733.00;51,368.75;4,490.00;40,887.75;5,991.00;22,364.25
Jan 15, 2023 1:00 PM;Jan 15, 2023 2:00 PM;71,614.00;51,241.25;4,583.50;41,063.75;5,594.00;20,372.75
Jan 15, 2023 2:00 PM;Jan 15, 2023 3:00 PM;69,430.00;50,367.25;4,899.50;41,225.50;4,242.25;19,062.75
Jan 15, 2023 3:00 PM;Jan 15, 2023 4:00 PM;69,049.00;48,945.25;5,275.00;41,622.50;2,047.75;20,103.75
Jan 15, 2023 4:00 PM;Jan 15, 2023 5:00 PM;71,606.00;47,628.50;5,221.75;42,053.25;353.50;23,977.50
Jan 15, 2023 5:00 PM;Jan 15, 2023 6:00 PM;74,943.00;47,729.50;5,165.75;42,563.75;0.00;27,213.50
Jan 15, 2023 6:00 PM;Jan 15, 2023 7:00 PM;77,328.00;47,881.25;5,105.00;42,776.25;0.00;29,446.75
Jan 15, 2023 7:00 PM;Jan 15, 2023 8:00 PM;75,305.00;46,938.25;5,098.25;41,840.00;0.00;28,366.75
Jan 15, 2023 8:00 PM;Jan 15, 2023 9:00 PM;70,116.00;45,200.50;5,069.75;40,130.75;0.00;24,915.50
Jan 15, 2023 9:00 PM;Jan 15, 2023 10:00 PM;66,054.00;42,903.50;5,004.50;37,899.00;0.00;23,150.50
Jan 15, 2023 10:00 PM;Jan 15, 2023 11:00 PM;62,169.00;39,673.50;5,286.25;34,387.25;0.00;22,495.50
Jan 15, 2023 11:00 PM;Jan 16, 2023 12:00 AM;57,713.00;36,333.50;4,940.25;31,393.25;0.00;21,379.50
Jan 16, 2023 12:00 AM;Jan 16, 2023 1:00 AM;53,701.00;34,522.50;4,854.25;29,668.25;0.00;19,178.50
Jan 16, 2023 1:00 AM;Jan 16, 2023 2:00 AM;50,554.00;30,882.75;4,404.25;26,478.50;0.00;19,671.25
Jan 16, 2023 2:00 AM;Jan 16, 2023 3:00 AM;48,515.00;28,190.00;4,135.25;24,054.75;0.00;20,325.00
Jan 16, 2023 3:00 AM;Jan 16, 2023 4:00 AM;47,304.00;25,809.50;3,893.75;21,915.75;0.00;21,494.50
Jan 16, 2023 4:00 AM;Jan 16, 2023 5:00 AM;46,791.00;23,619.75;3,681.00;19,938.75;0.00;23,171.25
Jan 16, 2023 5:00 AM;Jan 16, 2023 6:00 AM;49,652.00;21,949.00;3,497.25;18,451.75;0.00;27,703.00
Jan 16, 2023 6:00 AM;Jan 16, 2023 7:00 AM;54,934.00;21,229.00;3,338.00;17,891.00;0.00;33,705.00
Jan 16, 2023 7:00 AM;Jan 16, 2023 8:00 AM;62,482.00;20,970.75;3,231.25;17,739.50;0.00;41,511.25
Jan 16, 2023 8:00 AM;Jan 16, 2023 9:00 AM;68,030.00;22,446.25;3,090.00;18,527.50;828.75;45,583.75
Jan 16, 2023 9:00 AM;Jan 16, 2023 10:00 AM;71,805.00;26,524.75;2,978.25;19,784.25;3,762.25;45,280.25
Jan 16, 2023 10:00 AM;Jan 16, 2023 11:00 AM;73,436.00;30,023.00;2,804.25;20,510.75;6,708.00;43,413.00
Jan 16, 2023 11:00 AM;Jan 16, 2023 12:00 PM;74,886.00;31,961.50;2,531.50;20,909.25;8,520.75;42,924.50
Jan 16, 2023 12:00 PM;Jan 16, 2023 1:00 PM;74,623.00;32,658.75;2,244.50;21,726.50;8,687.75;41,964.25
Jan 16, 2023 1:00 PM;Jan 16, 2023 2:00 PM;72,933.00;32,049.00;2,018.50;22,813.00;7,217.50;40,884.00
Jan 16, 2023 2:00 PM;Jan 16, 2023 3:00 PM;70,480.00;30,231.50;1,908.25;23,589.00;4,734.25;40,248.50
Jan 16, 2023 3:00 PM;Jan 16, 2023 4:00 PM;68,858.00;28,102.75;1,884.50;24,259.25;1,959.00;40,755.25
Jan 16, 2023 4:00 PM;Jan 16, 2023 5:00 PM;68,185.00;26,791.00;1,962.25;24,526.50;302.25;41,394.00
Jan 16, 2023 5:00 PM;Jan 16, 2023 6:00 PM;70,412.00;26,795.25;2,094.00;24,701.25;0.00;43,616.75
Jan 16, 2023 6:00 PM;Jan 16, 2023 7:00 PM;72,569.00;27,731.00;2,341.50;25,389.50;0.00;44,838.00
Jan 16, 2023 7:00 PM;Jan 16, 2023 8:00 PM;73,472.00;28,992.50;2,663.25;26,329.25;0.00;44,479.50
Jan 16, 2023 8:00 PM;Jan 16, 2023 9:00 PM;71,132.00;29,213.00;3,013.25;26,199.75;0.00;41,919.00
Jan 16, 2023 9:00 PM;Jan 16, 2023 10:00 PM;68,769.00;29,409.00;3,454.00;25,955.00;0.00;39,360.00
Jan 16, 2023 10:00 PM;Jan 16, 2023 11:00 PM;66,325.00;29,310.50;3,973.75;25,336.75;0.00;37,014.50
Jan 16, 2023 11:00 PM;Jan 17, 2023 12:00 AM;63,478.00;29,371.50;4,366.75;25,004.75;0.00;34,106.50
Jan 17, 2023 12:00 AM;Jan 17, 2023 1:00 AM;58,719.00;32,167.75;4,061.25;28,106.50;0.00;26,551.25
Jan 17, 2023 1:00 AM;Jan 17, 2023 2:00 AM;59,619.00;31,810.75;4,076.50;27,734.25;0.00;27,808.25
Jan 17, 2023 2:00 AM;Jan 17, 2023 3:00 AM;59,056.00;31,803.75;4,281.50;27,522.25;0.00;27,252.25
Jan 17, 2023 3:00 AM;Jan 17, 2023 4:00 AM;61,354.00;31,923.75;4,576.50;27,347.25;0.00;29,430.25
Jan 17, 2023 4:00 AM;Jan 17, 2023 5:00 AM;61,707.00;31,793.75;4,940.25;26,853.50;0.00;29,913.25
Jan 17, 2023 5:00 AM;Jan 17, 2023 6:00 AM;64,516.00;31,542.75;5,273.25;26,269.50;0.00;32,973.25
Jan 17, 2023 6:00 AM;Jan 17, 2023 7:00 AM;68,701.00;31,189.50;5,205.75;25,983.75;0.00;37,511.50
Jan 17, 2023 7:00 AM;Jan 17, 2023 8:00 AM;70,753.00;29,637.25;5,078.25;24,559.00;0.00;41,115.75
Jan 17, 2023 8:00 AM;Jan 17, 2023 9:00 AM;71,237.00;29,039.75;5,037.25;23,204.00;798.50;42,197.25
Jan 17, 2023 9:00 AM;Jan 17, 2023 10:00 AM;73,679.00;30,892.50;5,036.75;21,804.50;4,051.25;42,786.50
Jan 17, 2023 10:00 AM;Jan 17, 2023 11:00 AM;74,152.00;33,321.00;5,039.25;20,260.75;8,021.00;40,831.00
Jan 17, 2023 11:00 AM;Jan 17, 2023 12:00 PM;74,892.00;34,989.75;5,025.25;18,815.00;11,149.50;39,902.25
Jan 17, 2023 12:00 PM;Jan 17, 2023 1:00 PM;74,501.00;35,065.00;5,021.75;17,744.00;12,299.25;39,436.00
Jan 17, 2023 1:00 PM;Jan 17, 2023 2:00 PM;72,199.00;33,008.50;5,011.00;16,883.25;11,114.25;39,190.50
Jan 17, 2023 2:00 PM;Jan 17, 2023 3:00 PM;69,236.00;28,870.50;4,994.75;15,773.50;8,102.25;40,365.50
Jan 17, 2023 3:00 PM;Jan 17, 2023 4:00 PM;68,216.00;23,250.75;5,011.00;14,415.25;3,824.50;44,965.25
Jan 17, 2023 4:00 PM;Jan 17, 2023 5:00 PM;64,956.00;19,154.25;4,978.75;13,538.75;636.75;45,801.75
Jan 17, 2023 5:00 PM;Jan 17, 2023 6:00 PM;66,346.00;18,579.25;4,937.00;13,642.25;0.00;47,766.75
Jan 17, 2023 6:00 PM;Jan 17, 2023 7:00 PM;65,609.00;18,877.75;4,920.25;13,957.50;0.00;46,731.25
Jan 17, 2023 7:00 PM;Jan 17, 2023 8:00 PM;67,190.00;19,004.25;4,939.50;14,064.75;0.00;48,185.75
