Den;Hodina;Nákup (MWh);Prodej (MWh);"Saldo DT
(MWh)";"Export
(MWh)";"Import
(MWh)";Množství - vč. Exp a Imp (MWh);Marginální cena ČR (EUR/MWh);Marginální cena ČR (Kč/MWh);Kurz Kč/EUR (ČNB);Částka (EUR)
7/14/2025;9;2511.7;3183.4;671.7;1081.9;410.2;3183.4;103.12;2541.91;24.65;328272.21
7/14/2025;10;2566.2;3412.5;846.3;1198;351.7;3412.5;87.75;2163.04;24.65;299446.88
7/14/2025;11;2674.1;3195.1;521;1482.5;961.5;3195.1;81.22;2002.07;24.65;259506.02
7/14/2025;12;3365.2;3350.4;-14.8;1058.5;1073.3;3365.2;77.69;1915.06;24.65;261442.39
7/14/2025;13;3453.4;3345.1;-108.3;697.9;806.2;3453.4;71.95;1773.57;24.65;248472.13
7/14/2025;14;3436.1;3007.7;-428.4;721.8;1150.2;3436.1;65.01;1602.5;24.65;223380.86
7/14/2025;15;3578.6;2898;-680.6;1141.9;1822.5;3578.6;58.01;1429.95;24.65;207594.59
7/14/2025;16;3393.4;2690.5;-702.9;1307.5;2010.4;3393.4;67.28;1658.45;24.65;228307.95
7/14/2025;17;2809;3199.9;390.9;1815.7;1424.8;3199.9;85.23;2100.92;24.65;272727.48
7/14/2025;18;2806.5;3748.4;941.9;2094.5;1152.6;3748.4;99.88;2462.04;24.65;374390.19
7/14/2025;19;2919.9;4125.2;1205.3;2110.5;905.2;4125.2;117;2884.05;24.65;482648.4
7/14/2025;20;2964.3;4201.5;1237.2;1237.2;0;4201.5;150.05;3698.73;24.65;630435.08
7/14/2025;21;2804.7;4673.3;1868.6;1874.2;5.6;4673.3;186.21;4590.08;24.65;870215.19
7/14/2025;22;2668.8;4696.4;2027.6;2225.1;197.5;4696.4;164.52;4055.42;24.65;772651.73
7/14/2025;23;2473.4;4298.4;1825;1851;26;4298.4;128.73;3173.19;24.65;553333.03
7/14/2025;24;2249.4;4146.8;1897.4;2205;307.6;4146.8;114.94;2833.27;24.65;476633.19
7/15/2025;1;1972.8;3205.5;1232.7;2153.8;921.1;3205.5;107.59;2653.71;24.665;344879.75
7/15/2025;2;1900.6;3214.6;1314;2096.9;782.9;3214.6;102.64;2531.62;24.665;329946.54
7/15/2025;3;1822;3232.2;1410.2;2217.8;807.6;3232.2;92.71;2286.69;24.665;299657.26
7/15/2025;4;1806.6;3265.2;1458.6;2247.2;788.6;3265.2;88.22;2175.95;24.665;288055.94
7/15/2025;5;1873.6;3269.4;1395.8;2286;890.2;3269.4;87.18;2150.3;24.665;285026.29
7/15/2025;6;2095.2;3203.9;1108.7;1850.6;741.9;3203.9;93;2293.85;24.665;297962.7
7/15/2025;7;2622.9;3136.7;513.8;1408.4;894.6;3136.7;110.69;2730.17;24.665;347201.32
7/15/2025;8;2811.5;3188.6;377.1;950.7;573.6;3188.6;113.26;2793.56;24.665;361140.84
7/15/2025;9;2753.7;3082.3;328.6;683.9;355.3;3082.3;106.74;2632.74;24.665;329004.7
7/15/2025;10;2938.9;3120.1;181.2;776.6;595.4;3120.1;90.29;2227;24.665;281713.83
7/15/2025;11;2885.5;3069.3;183.8;968.3;784.5;3069.3;76.31;1882.19;24.665;234218.28
7/15/2025;12;3575.4;2740.8;-834.6;323.1;1157.7;3575.4;64.27;1585.22;24.665;229790.96
7/15/2025;13;3769.8;2665.9;-1103.9;281.4;1385.3;3769.8;61.73;1522.57;24.665;232709.75
7/15/2025;14;3875.9;2624.4;-1251.5;732.9;1984.4;3875.9;49.76;1227.33;24.665;192864.78
7/15/2025;15;3728.8;2597.1;-1131.7;1163.9;2295.6;3728.8;50.47;1244.84;24.665;188192.54
7/15/2025;16;3446.2;2428.9;-1017.3;1219.8;2237.1;3446.2;64.91;1601.01;24.665;223692.84
7/15/2025;17;2827.7;2699;-128.7;1584.5;1713.2;2827.7;83.37;2056.32;24.665;235745.35
7/15/2025;18;2857.4;3329.2;471.8;1884.9;1413.1;3329.2;100.22;2471.93;24.665;333652.42
7/15/2025;19;2953.7;3993.9;1040.2;2161.5;1121.3;3993.9;117.11;2888.52;24.665;467725.63
7/15/2025;20;3025.2;4111.3;1086.1;1567.3;481.2;4111.3;136.16;3358.39;24.665;559794.61
7/15/2025;21;2991.9;4418.4;1426.5;1476.9;50.4;4418.4;147.62;3641.05;24.665;652244.21
7/15/2025;22;2820.1;4412.1;1592;1711;119;4412.1;144.83;3572.23;24.665;639004.44
7/15/2025;23;2617.9;4190.9;1573;1891.4;318.4;4190.9;120.52;2972.63;24.665;505087.15
7/15/2025;24;2362.1;4070.2;1708.1;2513.9;805.8;4070.2;110.6;2727.95;24.665;450164.12
7/16/2025;1;2001.1;3357.1;1356;2164;808;3357.1;97.93;2413.49;24.645;328760.8
7/16/2025;2;1966.5;3344.2;1377.7;2259.5;881.8;3344.2;92.89;2289.27;24.645;310642.74
7/16/2025;3;1885;3404.2;1519.2;2349.2;830;3404.2;85.63;2110.35;24.645;291501.65
7/16/2025;4;2179.5;3384.5;1205;2298.5;1093.5;3384.5;82.27;2027.54;24.645;278442.82
7/16/2025;5;2278.4;3377.2;1098.8;2325.9;1227.1;3377.2;82.94;2044.06;24.645;280104.97
7/16/2025;6;2143.4;3456;1312.6;2503.3;1190.7;3456;88.98;2192.91;24.645;307514.88
7/16/2025;7;2619.6;3458.7;839.1;2050.8;1211.7;3458.7;106.05;2613.6;24.645;366795.14
7/16/2025;8;2954.9;3647.7;692.8;1395.5;702.7;3647.7;112.86;2781.44;24.645;411679.42
7/16/2025;9;2996.3;3711.2;714.9;1532.8;817.9;3711.2;111.66;2751.86;24.645;414392.59
7/16/2025;10;3009.7;3651.6;641.9;1817.6;1175.7;3651.6;103.18;2542.87;24.645;376772.09
7/16/2025;11;3009.6;3747.9;738.3;2007.9;1269.6;3747.9;88.93;2191.68;24.645;333300.75
7/16/2025;12;3071.9;3685.4;613.5;2112.2;1498.7;3685.4;85.5;2107.15;24.645;315101.7
7/16/2025;13;3140.9;3012;-128.9;1806.1;1935;3140.9;82.8;2040.61;24.645;260066.52
7/16/2025;14;3389.1;2983.6;-405.5;1720.9;2126.4;3389.1;81.76;2014.98;24.645;277092.82
7/16/2025;15;3286.7;2963.4;-323.3;1686;2009.3;3286.7;78.61;1937.34;24.645;258367.49
7/16/2025;16;3245.5;2847;-398.5;1601;1999.5;3245.5;83.81;2065.5;24.645;272005.36
7/16/2025;17;2902.2;3385.7;483.5;1913.6;1430.1;3385.7;91.1;2245.16;24.645;308437.27
7/16/2025;18;2930.7;3996.8;1066.1;2313.3;1247.2;3996.8;95.54;2354.58;24.645;381854.27
7/16/2025;19;2991.7;4200;1208.3;1937.8;729.5;4200;105.52;2600.54;24.645;443184
7/16/2025;20;3088;4535.3;1447.3;1763.3;316;4535.3;125;3080.63;24.645;566912.5
7/16/2025;21;2923.8;4792.1;1868.3;1868.3;0;4792.1;143.17;3528.43;24.645;686084.96
7/16/2025;22;2807.1;4666.4;1859.3;1859.3;0;4666.4;134.85;3323.38;24.645;629264.04
7/16/2025;23;2604.3;4398.5;1794.2;1794.2;0;4398.5;116.44;2869.66;24.645;512161.34
7/16/2025;24;2372.3;4264.2;1891.9;2427.3;535.4;4264.2;108.94;2684.83;24.645;464541.95
7/17/2025;1;2043.2;4208.6;2165.4;2811.2;645.8;4208.6;105.09;2589.42;24.64;442281.77
7/17/2025;2;2021;3368.7;1347.7;2385.3;1037.6;3368.7;100.09;2466.22;24.64;337173.18
7/17/2025;3;1961.2;3460.7;1499.5;2391.2;891.7;3460.7;91.7;2259.49;24.64;317346.19
7/17/2025;4;1924.8;3515.9;1591.1;2467.7;876.6;3515.9;89.3;2200.35;24.64;313969.87
7/17/2025;5;2002.7;3495.7;1493;2478.3;985.3;3495.7;90.21;2222.77;24.64;315347.1
7/17/2025;6;2159.3;3470.2;1310.9;2376.5;1065.6;3470.2;93.89;2313.45;24.64;325817.08
7/17/2025;7;2659.4;3321.5;662.1;1774.3;1112.2;3321.5;108.91;2683.54;24.64;361744.57
7/17/2025;8;2912.6;3367;454.4;1802.4;1348;3367;114.11;2811.67;24.64;384208.37
7/17/2025;9;3010.7;3218.9;208.2;1502.5;1294.3;3218.9;105.92;2609.87;24.64;340945.89
7/17/2025;10;3142.6;3192.2;49.6;1375;1325.4;3192.2;93.1;2293.98;24.64;297193.82
7/17/2025;11;3120;2724;-396;1086.7;1482.7;3120;85;2094.4;24.64;265200
7/17/2025;12;3662.8;2742.7;-920.1;1156.3;2076.4;3662.8;77.07;1899.01;24.64;282292
7/17/2025;13;3674.8;2454.7;-1220.1;925;2145.1;3674.8;70.17;1728.99;24.64;257860.72
7/17/2025;14;3601.7;2601.5;-1000.2;1385.1;2385.3;3601.7;67.76;1669.61;24.64;244051.19
7/17/2025;15;3501;2713.2;-787.8;1507.2;2295;3501;57.1;1406.94;24.64;199907.1
7/17/2025;16;3428.2;2799.5;-628.7;1656.8;2285.5;3428.2;71.34;1757.82;24.64;244567.79
7/17/2025;17;2878.6;3033.9;155.3;1918.3;1763;3033.9;88.48;2180.15;24.64;268439.47
7/17/2025;18;2878.4;3358.3;479.9;1894.3;1414.4;3358.3;94.73;2334.15;24.64;318131.76
7/17/2025;19;2945.9;3535.6;589.7;1303.3;713.6;3535.6;112.75;2778.16;24.64;398638.9
7/17/2025;20;3051.9;4240.3;1188.4;1354.9;166.5;4240.3;128.76;3172.65;24.64;545981.03
7/17/2025;21;2889.4;4678.4;1789;1840;51;4678.4;139.96;3448.61;24.64;654788.86
7/17/2025;22;2732.3;4792.1;2059.8;2059.8;0;4792.1;134.5;3314.08;24.64;644537.45
7/17/2025;23;2533.8;4530.1;1996.3;1996.3;0;4530.1;125.07;3081.73;24.64;566579.61
7/17/2025;24;2323.1;4173.1;1850;1937.6;87.6;4173.1;114.18;2813.4;24.64;476484.56
7/18/2025;1;1993.5;4237.4;2243.9;2709.9;466;4237.4;107.84;2655.56;24.625;456961.22
7/18/2025;2;1916.5;4205.2;2288.7;2704.2;415.5;4205.2;99.69;2454.87;24.625;419216.39
7/18/2025;3;1820.8;4299.9;2479.1;2768.1;289;4299.9;96.24;2369.91;24.625;413822.38
7/18/2025;4;1773;4304.4;2531.4;2756.7;225.3;4304.4;96.29;2371.14;24.625;414470.68
7/18/2025;5;1826.1;4373;2546.9;2863.7;316.8;4373;97.95;2412.02;24.625;428335.35
7/18/2025;6;2000.9;4361.8;2360.9;2599.7;238.8;4361.8;107.46;2646.2;24.625;468719.03
7/18/2025;7;2466.5;4363.8;1897.3;1897.3;0;4363.8;116.86;2877.68;24.625;509953.67
7/18/2025;8;2730.6;4359.6;1629;1629;0;4359.6;115.82;2852.07;24.625;504928.87
7/18/2025;9;2726.5;4021.2;1294.7;1294.7;0;4021.2;109.4;2693.98;24.625;439919.28
7/18/2025;10;2761;3229.3;468.3;751.8;283.5;3229.3;97.77;2407.59;24.625;315728.66
7/18/2025;11;2828.5;3198.6;370.1;531.6;161.5;3198.6;84.84;2089.19;24.625;271369.22
7/18/2025;12;2918.3;2767;-151.3;416.2;567.5;2918.3;82.01;2019.5;24.625;239329.78
7/18/2025;13;2784.4;2584.4;-200;644.9;844.9;2784.4;80;1970;24.625;222752
7/18/2025;14;2758.3;2809.7;51.4;910.4;859;2809.7;73.02;1798.12;24.625;205164.29
7/18/2025;15;2620.6;2743.2;122.6;1117.1;994.5;2743.2;71.2;1753.3;24.625;195315.84
7/18/2025;16;2626.8;2864.5;237.7;1268.5;1030.8;2864.5;72.68;1789.75;24.625;208191.86
7/18/2025;17;2511.1;3623.2;1112.1;1739.3;627.2;3623.2;87.65;2158.38;24.625;317573.48
7/18/2025;18;2500.7;3960;1459.3;2044.1;584.8;3960;91.87;2262.3;24.625;363805.2
7/18/2025;19;2579.5;4350.6;1771.1;2288.7;517.6;4350.6;101.9;2509.29;24.625;443326.14
7/18/2025;20;2691.5;4800.8;2109.3;2156.4;47.1;4800.8;120;2955;24.625;576096
7/18/2025;21;2577.6;4973.9;2396.3;2396.3;0;4973.9;142.41;3506.85;24.625;708333.1
7/18/2025;22;2387.1;5054.8;2667.7;2667.7;0;5054.8;139.5;3435.19;24.625;705144.6
7/18/2025;23;2097.4;4872;2774.6;2774.6;0;4872;124.58;3067.78;24.625;606953.76
7/18/2025;24;1896.5;4505.4;2608.9;2608.9;0;4505.4;111.94;2756.52;24.625;504334.48
7/19/2025;1;1722.8;4103;2380.2;3056.5;676.3;4103;103.49;2548.44;24.625;424619.47
7/19/2025;2;1704.4;3345.8;1641.4;2775.3;1133.9;3345.8;104.13;2564.2;24.625;348398.15
7/19/2025;3;1676.1;3117.3;1441.2;2568.7;1127.5;3117.3;102.01;2512;24.625;317995.77
7/19/2025;4;1687.3;3153.2;1465.9;2662.5;1196.6;3153.2;99.65;2453.88;24.625;314216.38
7/19/2025;5;1694;3169.5;1475.5;2657.1;1181.6;3169.5;96.93;2386.9;24.625;307219.64
7/19/2025;6;1694.2;3279;1584.8;2584.4;999.6;3279;95.73;2357.35;24.625;313898.67
7/19/2025;7;1726.4;3303;1576.6;2477.1;900.5;3303;97.07;2390.35;24.625;320622.21
7/19/2025;8;1796.5;3382.9;1586.4;1935.4;349;3382.9;86.1;2120.21;24.625;291267.69
7/19/2025;9;1971.7;3470.3;1498.6;1534.5;35.9;3470.3;78.11;1923.46;24.625;271065.13
7/19/2025;10;2382.5;2879;496.5;775.8;279.3;2879;52.32;1288.38;24.625;150629.28
7/19/2025;11;2503.7;2926.1;422.4;774.7;352.3;2926.1;10;246.25;24.625;29261
7/19/2025;12;3021.8;2923.8;-98;880;978;3021.8;0.65;16.01;24.625;1964.17
7/19/2025;13;3029.4;3023.7;-5.7;1121.9;1127.6;3029.4;0;0;24.625;0
7/19/2025;14;3007.2;3094.5;87.3;1324.6;1237.3;3094.5;-0.01;-0.25;24.625;-30.95
7/19/2025;15;2942.1;3136.8;194.7;1507.2;1312.5;3136.8;0;0;24.625;0
7/19/2025;16;2942.6;3126.4;183.8;1524.3;1340.5;3126.4;4.09;100.72;24.625;12786.98
7/19/2025;17;2381.7;3066.5;684.8;1958.3;1273.5;3066.5;40.39;994.6;24.625;123855.94
7/19/2025;18;2210.9;3433.6;1222.7;2270.6;1047.9;3433.6;84.6;2083.28;24.625;290482.56
7/19/2025;19;2212.6;3244.2;1031.6;2031.3;999.7;3244.2;106.66;2626.5;24.625;346026.37
7/19/2025;20;2358.6;3116.3;757.7;1760;1002.3;3116.3;115.13;2835.08;24.625;358779.62
7/19/2025;21;2357;3265.1;908.1;1938.8;1030.7;3265.1;120.72;2972.73;24.625;394162.87
7/19/2025;22;2331.6;3222.3;890.7;2086.4;1195.7;3222.3;111.15;2737.07;24.625;358158.65
7/19/2025;23;2216.6;2945.5;728.9;2144.8;1415.9;2945.5;105.48;2597.45;24.625;310691.34
7/19/2025;24;2054.3;2736.5;682.2;2363.4;1681.2;2736.5;98.02;2413.74;24.625;268231.73
7/20/2025;1;1659.8;2723.3;1063.5;2435.5;1372;2723.3;98.1;2415.71;24.625;267155.73
7/20/2025;2;1584.2;2811.6;1227.4;2683.2;1455.8;2811.6;88.55;2180.54;24.625;248967.18
7/20/2025;3;1550.9;2983.4;1432.5;2808.9;1376.4;2983.4;91.3;2248.26;24.625;272384.42
7/20/2025;4;1503.2;3223.4;1720.2;2719.6;999.4;3223.4;99.42;2448.22;24.625;320470.43
7/20/2025;5;1531.8;3426.4;1894.6;2689;794.4;3426.4;99.81;2457.82;24.625;341988.98
7/20/2025;6;1506.2;3694.8;2188.6;2591.8;403.2;3694.8;96.71;2381.48;24.625;357324.11
7/20/2025;7;1578.1;3788.5;2210.4;2425.2;214.8;3788.5;95.24;2345.29;24.625;360816.74
7/20/2025;8;1627.3;3710.7;2083.4;2089;5.6;3710.7;78.03;1921.49;24.625;289545.92
7/20/2025;9;1865.2;3638.9;1773.7;1865.8;92.1;3638.9;74.6;1837.03;24.625;271461.94
7/20/2025;10;2311.6;2957.7;646.1;1309.7;663.6;2957.7;40.61;1000.02;24.625;120112.2
7/20/2025;11;2798.5;2837.8;39.3;624.1;584.8;2837.8;8.52;209.81;24.625;24178.06
7/20/2025;12;2977;2648.6;-328.4;124.7;453.1;2977;1.96;48.27;24.625;5834.92
7/20/2025;13;3012.5;2642.5;-370;280.9;650.9;3012.5;0;0;24.625;0
7/20/2025;14;3085.6;2580;-505.6;599.4;1105;3085.6;-0.01;-0.25;24.625;-30.86
7/20/2025;15;3104.4;2571.9;-532.5;813.3;1345.8;3104.4;0;0;24.625;0
7/20/2025;16;2879.1;2558.9;-320.2;1102.8;1423;2879.1;8.53;210.05;24.625;24558.72
7/20/2025;17;2612.7;2587.3;-25.4;1394.8;1420.2;2612.7;69.88;1720.8;24.625;182575.48
7/20/2025;18;2499;3079.5;580.5;1411.2;830.7;3079.5;94.7;2331.99;24.625;291628.65
7/20/2025;19;2565.1;3619.3;1054.2;1801.4;747.2;3619.3;104.51;2573.56;24.625;378253.04
7/20/2025;20;2667.5;3894.1;1226.6;2055.9;829.3;3894.1;115.63;2847.39;24.625;450274.78
7/20/2025;21;2585.9;4086.1;1500.2;2263.4;763.2;4086.1;122.54;3017.55;24.625;500710.69
7/20/2025;22;2549.6;4350.1;1800.5;2539.8;739.3;4350.1;126.75;3121.22;24.625;551375.18
7/20/2025;23;2497.6;4180.2;1682.6;2675.3;992.7;4180.2;117.31;2888.76;24.625;490379.26
7/20/2025;24;2324.1;3846.4;1522.3;2650.6;1128.3;3846.4;108.24;2665.41;24.625;416334.34
7/21/2025;1;2000.3;2610.6;610.3;2432.1;1821.8;2610.6;91.62;2255.68;24.62;239183.17
7/21/2025;2;1965.3;2631.5;666.2;2583;1916.8;2631.5;84.97;2091.96;24.62;223598.56
7/21/2025;3;2355.1;2727.8;372.7;2333;1960.3;2727.8;84.12;2071.03;24.62;229462.54
7/21/2025;4;2290.9;2778.6;487.7;2396.9;1909.2;2778.6;83.96;2067.1;24.62;233291.26
7/21/2025;5;1980.8;2793.6;812.8;2604.6;1791.8;2793.6;84.96;2091.72;24.62;237344.26
7/21/2025;6;2103.6;2797.6;694;2227.5;1533.5;2797.6;94.24;2320.19;24.62;263645.82
7/21/2025;7;2592.7;2930.6;337.9;1573.8;1235.9;2930.6;116.33;2864.05;24.62;340916.7
7/21/2025;8;2803;2845.5;42.5;996.7;954.2;2845.5;123.34;3036.63;24.62;350963.97
7/21/2025;9;2891.2;2952.2;61;616.3;555.3;2952.2;118.99;2929.53;24.62;351282.28
7/21/2025;10;2951.9;2971.4;19.5;1211.8;1192.3;2971.4;105;2585.1;24.62;311997
7/21/2025;11;2920.8;3013.1;92.3;1594.8;1502.5;3013.1;97.67;2404.64;24.62;294289.48
7/21/2025;12;3007.9;2976.2;-31.7;1449.2;1480.9;3007.9;93.45;2300.74;24.62;281088.26
7/21/2025;13;3323;2613.4;-709.6;696.6;1406.2;3323;84.94;2091.22;24.62;282255.62
7/21/2025;14;3566.8;2551.4;-1015.4;189.9;1205.3;3566.8;83.84;2064.14;24.62;299040.51
7/21/2025;15;3490.5;2453.2;-1037.3;674.3;1711.6;3490.5;82.95;2042.23;24.62;289536.98
7/21/2025;16;3338.5;2314.9;-1023.6;1187;2210.6;3338.5;84.94;2091.22;24.62;283572.19
7/21/2025;17;2938.4;2703.4;-235;1935.9;2170.9;2938.4;92.6;2279.81;24.62;272095.84
7/21/2025;18;2892.5;3054.3;161.8;2003.5;1841.7;3054.3;103.86;2557.03;24.62;317219.6
7/21/2025;19;2966.9;3523.6;556.7;1835;1278.3;3523.6;119.85;2950.71;24.62;422303.46
7/21/2025;20;2972.5;3806.7;834.2;1764.7;930.5;3806.7;145.57;3583.93;24.62;554141.32
7/21/2025;21;2835.5;3743.2;907.7;1851.3;943.6;3743.2;111.39;2742.42;24.62;416955.05
7/21/2025;22;2688.8;3873.1;1184.3;2154.7;970.4;3873.1;113.65;2798.06;24.62;440177.82
7/21/2025;23;2483.8;3493.6;1009.8;2363.7;1353.9;3493.6;101.91;2509.02;24.62;356032.78
7/21/2025;24;2247.8;3587.7;1339.9;2620.1;1280.2;3587.7;99.9;2459.54;24.62;358411.23
7/22/2025;1;2121.2;2962.1;840.9;2235.5;1394.6;2962.1;90.37;2224.91;24.62;267684.98
7/22/2025;2;2158.1;3198.1;1040;2490.7;1450.7;3198.1;87.53;2154.99;24.62;279929.69
7/22/2025;3;2114.7;3270.5;1155.8;2530.4;1374.6;3270.5;84.89;2089.99;24.62;277632.75
7/22/2025;4;2118.2;3348.4;1230.2;2707.1;1476.9;3348.4;82.27;2025.49;24.62;275472.87
7/22/2025;5;2178.1;3346;1167.9;2651.2;1483.3;3346;83.7;2060.69;24.62;280060.2
7/22/2025;6;2348.3;3301.7;953.4;2593.4;1640;3301.7;91.4;2250.27;24.62;301775.38
7/22/2025;7;2797.7;3127.3;329.6;2103.2;1773.6;3127.3;109.11;2686.29;24.62;341219.7
7/22/2025;8;2981.5;3149;167.5;1745.9;1578.4;3149;108.66;2675.21;24.62;342170.34
7/22/2025;9;2963.7;3186.5;222.8;1189.6;966.8;3186.5;100.22;2467.42;24.62;319351.03
7/22/2025;10;2983.9;3296.2;312.3;539.9;227.6;3296.2;91.99;2264.79;24.62;303217.44
7/22/2025;11;2836.3;3433;596.7;814.1;217.4;3433;83.17;2047.65;24.62;285522.61
7/22/2025;12;2992.9;2850.6;-142.3;538.1;680.4;2992.9;70.01;1723.65;24.62;209532.93
7/22/2025;13;3678.1;2848.7;-829.4;910.8;1740.2;3678.1;64.53;1588.73;24.62;237347.79
7/22/2025;14;3833.5;2896.7;-936.8;972.8;1909.6;3833.5;23.99;590.63;24.62;91965.67
7/22/2025;15;3735.6;2905.1;-830.5;1239.1;2069.6;3735.6;12.57;309.47;24.62;46956.49
7/22/2025;16;3582.7;2862.7;-720;1308.6;2028.6;3582.7;42.89;1055.95;24.62;153662
7/22/2025;17;3279.7;2831.1;-448.6;1489.8;1938.4;3279.7;69.94;1721.92;24.62;229382.22
7/22/2025;18;2811.8;3408.3;596.5;1846.6;1250.1;3408.3;87.04;2142.93;24.62;296658.43
7/22/2025;19;2821.3;4073.9;1252.6;2093.1;840.5;4073.9;112.05;2758.67;24.62;456480.5
7/22/2025;20;2982.3;4079.5;1097.2;2090.7;993.5;4079.5;135.55;3337.24;24.62;552976.23
7/22/2025;21;3108.4;3647.1;538.7;1736;1197.3;3647.1;99.43;2447.97;24.62;362631.15
7/22/2025;22;2898.9;3909.6;1010.7;2072.2;1061.5;3909.6;106.55;2623.26;24.62;416567.88
7/22/2025;23;2687.2;3885.3;1198.1;2111.3;913.2;3885.3;101.3;2494.01;24.62;393580.89
7/22/2025;24;2454.5;3198.2;743.7;2434.7;1691;3198.2;101.58;2500.9;24.62;324873.16
7/23/2025;1;1993.3;2980.8;987.5;2548.1;1560.6;2980.8;93.63;2304.7;24.615;279092.3
7/23/2025;2;1935.4;3026;1090.6;2455.1;1364.5;3026;88.67;2182.61;24.615;268315.42
7/23/2025;3;1873.1;3133.1;1260;2531.1;1271.1;3133.1;88.96;2189.75;24.615;278720.58
7/23/2025;4;1873.6;3205.6;1332;2612.7;1280.7;3205.6;84.58;2081.94;24.615;271129.65
7/23/2025;5;1939.2;3183.4;1244.2;2551.1;1306.9;3183.4;88.72;2183.84;24.615;282431.25
7/23/2025;6;2113.4;3172.3;1058.9;2419.9;1361;3172.3;93.04;2290.18;24.615;295150.79
7/23/2025;7;2645.7;3122.1;476.4;2184;1707.6;3122.1;95.34;2346.79;24.615;297661.01
7/23/2025;8;2789.7;3227.4;437.7;2158.4;1720.7;3227.4;102.74;2528.95;24.615;331583.08
7/23/2025;9;2750.8;3166.9;416.1;1681.8;1265.7;3166.9;96.5;2375.35;24.615;305605.85
7/23/2025;10;2702.2;3263.6;561.4;1817;1255.6;3263.6;82.81;2038.37;24.615;270258.72
7/23/2025;11;2776.5;2981.2;204.7;1756.9;1552.2;2981.2;70.63;1738.56;24.615;210562.16
7/23/2025;12;3337.8;3264.2;-73.6;1657.7;1731.3;3337.8;76.77;1889.69;24.615;256242.91
7/23/2025;13;3407.5;2944.3;-463.2;1422.3;1885.5;3407.5;69.62;1713.7;24.615;237230.15
7/23/2025;14;3355.9;2974.5;-381.4;1508.8;1890.2;3355.9;69.5;1710.74;24.615;233235.05
7/23/2025;15;3251.6;3009.5;-242.1;1668.1;1910.2;3251.6;69.06;1699.91;24.615;224555.5
7/23/2025;16;3242.3;3153.1;-89.2;1766.3;1855.5;3242.3;70.66;1739.3;24.615;229100.92
7/23/2025;17;2748;3366.7;618.7;1916.7;1298;3366.7;82.27;2025.08;24.615;276978.41
7/23/2025;18;2687.9;3352.8;664.9;1546.3;881.4;3352.8;95.45;2349.5;24.615;320024.76
7/23/2025;19;2798.9;4126.8;1327.9;2148.6;820.7;4126.8;122.48;3014.85;24.615;505450.46
7/23/2025;20;2858;4234.2;1376.2;2282.2;906;4234.2;181.21;4460.48;24.615;767279.38
7/23/2025;21;2848.7;4445.9;1597.2;2527.6;930.4;4445.9;176.27;4338.89;24.615;783678.79
7/23/2025;22;2784.3;3823.2;1038.9;2297.7;1258.8;3823.2;93.76;2307.9;24.615;358463.23
7/23/2025;23;2556.4;3790.9;1234.5;2485;1250.5;3790.9;98.89;2434.18;24.615;374882.1
7/23/2025;24;2277.9;3076.4;798.5;2228.9;1430.4;3076.4;100;2461.5;24.615;307640
7/24/2025;1;1920.6;3095.4;1174.8;2567.3;1392.5;3095.4;97.21;2386.51;24.55;300903.83
7/24/2025;2;1976.4;3204;1227.6;2618.5;1390.9;3204;99.22;2435.85;24.55;317900.88
7/24/2025;3;1910.6;3289.5;1378.9;2756.5;1377.6;3289.5;94.6;2322.43;24.55;311186.7
7/24/2025;4;1874.2;3364.1;1489.9;2841.7;1351.8;3364.1;93.45;2294.2;24.55;314375.15
7/24/2025;5;1962.4;3343.4;1381;2729.3;1348.3;3343.4;95.37;2341.33;24.55;318860.06
7/24/2025;6;2112.6;3371.7;1259.1;2799.7;1540.6;3371.7;102.99;2528.41;24.55;347251.38
7/24/2025;7;2568.2;3344.4;776.2;2341.1;1564.9;3344.4;110.98;2724.56;24.55;371161.51
7/24/2025;8;2775.8;3440.3;664.5;1780.5;1116;3440.3;115.44;2834.05;24.55;397148.23
7/24/2025;9;2801;3231.8;430.8;1310.8;880;3231.8;109.36;2684.79;24.55;353429.65
7/24/2025;10;2845.2;3340.2;495;1169.8;674.8;3340.2;96.42;2367.11;24.55;322062.08
7/24/2025;11;2831.3;3416.2;584.9;1339.8;754.9;3416.2;89.86;2206.06;24.55;306979.73
7/24/2025;12;2878.8;3024.5;145.7;880.7;735;3024.5;85.09;2088.96;24.55;257354.71
7/24/2025;13;2936.5;2564.1;-372.4;665.6;1038;2936.5;82.69;2030.04;24.55;242819.19
7/24/2025;14;2855.5;2562.7;-292.8;727.7;1020.5;2855.5;83.21;2042.81;24.55;237606.16
7/24/2025;15;2741.5;2552;-189.5;1120.6;1310.1;2741.5;84.56;2075.95;24.55;231821.24
7/24/2025;16;2734;2894;160;1566.8;1406.8;2894;89.86;2206.06;24.55;260054.84
7/24/2025;17;2674.2;3122.2;448;2053.4;1605.4;3122.2;98.56;2419.65;24.55;307724.03
7/24/2025;18;2741.1;3039.1;298;1867.8;1569.8;3039.1;105.66;2593.95;24.55;321111.31
7/24/2025;19;2779.5;3052.2;272.7;1614;1341.3;3052.2;106.58;2616.54;24.55;325303.48
7/24/2025;20;2890.8;3254.6;363.8;1611.2;1247.4;3254.6;110;2700.5;24.55;358006
7/24/2025;21;2791.5;3245.1;453.6;1414.2;960.6;3245.1;102.96;2527.67;24.55;334115.5
7/24/2025;22;2588.1;3626.6;1038.5;1600.7;562.2;3626.6;123.04;3020.63;24.55;446216.86
